Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Total_MarkDown
4,2012-11-09,59.47,3.337,28299.04,6412.64,73.18,9912.23,7259.32,131.2793548,3.879,False,51956.409999999996
4,2012-11-16,49.86,3.271,14400.63,409.67,205.09,1497.33,7862.4,131.3258,3.879,False,24375.120000000003
4,2012-11-23,55.09,3.233,3365.61,6.93,93310.3,497.28,3938.54,131.3766667,3.879,True,101118.65999999999
4,2012-11-30,50.91,3.24,4642.37,0.0,5146.88,243.5,9819.68,131.4275333,3.879,False,19852.43
4,2012-12-07,53.67,3.227,10755.57,0.0,822.0,2966.0,22677.91,131.4784,3.879,False,37221.479999999996
4,2012-12-14,42.57,3.193,3409.42,0.0,180.0,764.25,4930.05,131.537,3.879,False,9283.720000000001
4,2012-12-21,44.8,3.112,3564.6,137.92,118.28,21.32,1239.78,131.642,3.879,False,5081.900000000001
4,2012-12-28,37.93,3.125,7712.77,50636.71,347.0,6.24,862.39,131.747,3.879,True,59565.10999999999
4,2013-01-04,33.11,3.177,9471.27,42065.3,56.17,0.0,4980.46,131.852,3.921,False,56573.200000000004
4,2013-01-11,38.92,3.235,4749.65,23457.11,4.22,522.96,3743.86,131.957,3.921,False,32477.800000000003
4,2013-01-18,34.06,3.232,5219.94,3758.9,12.1,23.97,2112.04,132.030871,3.921,False,11126.95
4,2013-01-25,47.49,3.22,15302.22,1652.63,0.3,1257.32,1547.68,132.0922903,3.921,False,19760.149999999998
4,2013-02-01,49.07,3.232,27134.98,861.18,870.2,29210.08,1663.48,132.1537097,3.921,False,59739.920000000006
4,2013-02-08,49.86,3.401,56705.09,564.98,521.82,45331.3,7730.26,132.215129,3.921,True,110853.45
4,2013-02-15,44.7,3.451,41326.97,10303.91,630.8,17516.52,3782.94,132.2725714,3.921,False,73561.14000000001
4,2013-02-22,44.68,3.602,15128.45,10149.27,31.4,6451.6,4875.84,132.3200714,3.921,False,36636.56
4,2013-03-01,42.56,3.694,27132.59,762.39,3.2,1621.99,3526.18,132.3675714,3.921,False,33046.35
4,2013-03-08,53.21,3.647,23306.04,779.6,164.42,12389.6,9316.71,132.4150714,3.921,False,45956.369999999995
4,2013-03-15,53.39,3.611,9361.09,0.0,28.59,3602.71,2161.72,132.4668065,3.921,False,15154.109999999999
4,2013-03-22,58.55,3.593,17721.81,0.0,513.5,4370.01,3365.76,132.529129,3.921,False,25971.08
4,2013-03-29,50.36,3.575,3949.07,0.0,489.46,182.0,7265.39,132.5914516,3.921,False,11885.92
4,2013-04-05,57.7,3.552,8031.33,12906.43,641.98,4801.53,2723.41,132.6537742,3.896,False,29104.68
4,2013-04-12,60.06,3.504,7876.11,1269.44,201.06,2776.58,7702.91,132.7160968,3.896,False,19826.1
4,2013-04-19,63.28,3.436,3578.12,96.18,183.6,358.15,2039.26,132.7160968,3.896,False,6255.3099999999995
4,2013-04-26,58.15,3.397,3087.47,0.0,199.38,82.48,3223.06,132.7160968,3.896,False,6592.389999999999
4,2013-05-03,64.18,3.369,13789.79,14.0,218.21,7299.53,8146.91,172.46080918276135,7.8268210387902695,False,29468.44
4,2013-05-10,64.01,3.371,10686.88,388.94,118.4,4406.85,6098.37,172.46080918276135,7.8268210387902695,False,21699.44
4,2013-05-17,70.5,3.437,12026.21,272.94,23.04,2030.97,8818.06,172.46080918276135,7.8268210387902695,False,23171.22
4,2013-05-24,76.73,3.462,3560.92,144.06,723.61,3657.09,9179.04,172.46080918276135,7.8268210387902695,False,17264.72
4,2013-05-31,79.17,3.438,2536.65,443.94,483.9,28.76,4652.59,172.46080918276135,7.8268210387902695,False,8145.84
4,2013-06-07,78.11,3.413,14278.29,529.53,566.96,11824.87,6092.91,172.46080918276135,7.8268210387902695,False,33292.56
4,2013-06-14,79.24,3.415,14141.85,760.84,1125.14,4775.63,8842.0,172.46080918276135,7.8268210387902695,False,29645.46
4,2013-06-21,79.1,3.453,3423.81,176.93,457.43,7953.47,5443.06,172.46080918276135,7.8268210387902695,False,17454.7
4,2013-06-28,86.29,3.452,6723.27,358.37,3.0,3450.8,7483.44,172.46080918276135,7.8268210387902695,False,18018.88
4,2013-07-05,76.96,3.385,17126.22,933.43,1334.16,14191.01,5201.38,172.46080918276135,7.8268210387902695,False,38786.2
4,2013-07-12,82.3,3.368,6501.43,1464.81,124.97,3809.96,3868.6,172.46080918276135,7.8268210387902695,False,15769.77
4,2013-07-19,73.29,3.518,4191.78,440.36,173.66,534.56,2252.18,172.46080918276135,7.8268210387902695,False,7592.539999999999
4,2013-07-26,78.96,3.58,1577.6,687.89,9.6,314.64,1433.77,172.46080918276135,7.8268210387902695,False,4023.4999999999995
5,2010-02-05,39.7,2.572,0.0,0.0,0.0,0.0,0.0,211.6539716,6.566,False,0.0
5,2010-02-12,39.81,2.548,0.0,0.0,0.0,0.0,0.0,211.8004698,6.566,True,0.0
5,2010-02-19,41.14,2.514,0.0,0.0,0.0,0.0,0.0,211.8471283,6.566,False,0.0
5,2010-02-26,46.7,2.561,0.0,0.0,0.0,0.0,0.0,211.8771468,6.566,False,0.0
5,2010-03-05,48.89,2.625,0.0,0.0,0.0,0.0,0.0,211.9071653,6.566,False,0.0
5,2010-03-12,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566,False,0.0
5,2010-03-19,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566,False,0.0
5,2010-03-26,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566,False,0.0
5,2010-04-02,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465,False,0.0
5,2010-04-09,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465,False,0.0
5,2010-04-16,65.3,2.808,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465,False,0.0
5,2010-04-23,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465,False,0.0
5,2010-04-30,67.53,2.78,0.0,0.0,0.0,0.0,0.0,210.939388,6.465,False,0.0
5,2010-05-07,71.53,2.835,0.0,0.0,0.0,0.0,0.0,210.8896556,6.465,False,0.0
5,2010-05-14,74.79,2.854,0.0,0.0,0.0,0.0,0.0,210.8872772,6.465,False,0.0
5,2010-05-21,75.2,2.826,0.0,0.0,0.0,0.0,0.0,211.169023,6.465,False,0.0
5,2010-05-28,79.81,2.759,0.0,0.0,0.0,0.0,0.0,211.4507688,6.465,False,0.0
5,2010-06-04,79.54,2.705,0.0,0.0,0.0,0.0,0.0,211.7325146,6.465,False,0.0
5,2010-06-11,80.7,2.668,0.0,0.0,0.0,0.0,0.0,212.0142605,6.465,False,0.0
5,2010-06-18,83.91,2.637,0.0,0.0,0.0,0.0,0.0,212.0119769,6.465,False,0.0
5,2010-06-25,83.72,2.653,0.0,0.0,0.0,0.0,0.0,211.8960815,6.465,False,0.0
5,2010-07-02,81.25,2.669,0.0,0.0,0.0,0.0,0.0,211.7801861,6.496,False,0.0
5,2010-07-09,81.14,2.642,0.0,0.0,0.0,0.0,0.0,211.6642907,6.496,False,0.0
5,2010-07-16,83.98,2.623,0.0,0.0,0.0,0.0,0.0,211.6561123,6.496,False,0.0
5,2010-07-23,83.66,2.608,0.0,0.0,0.0,0.0,0.0,211.7915565,6.496,False,0.0
5,2010-07-30,82.46,2.64,0.0,0.0,0.0,0.0,0.0,211.9270006,6.496,False,0.0
5,2010-08-06,86.1,2.627,0.0,0.0,0.0,0.0,0.0,212.0624447,6.496,False,0.0
5,2010-08-13,87.41,2.692,0.0,0.0,0.0,0.0,0.0,212.1978889,6.496,False,0.0
5,2010-08-20,87.71,2.664,0.0,0.0,0.0,0.0,0.0,212.1608984,6.496,False,0.0
5,2010-08-27,87.05,2.619,0.0,0.0,0.0,0.0,0.0,212.123908,6.496,False,0.0
5,2010-09-03,84.06,2.577,0.0,0.0,0.0,0.0,0.0,212.0869176,6.496,False,0.0
5,2010-09-10,79.86,2.565,0.0,0.0,0.0,0.0,0.0,212.0499271,6.496,True,0.0
5,2010-09-17,82.28,2.582,0.0,0.0,0.0,0.0,0.0,212.0769346,6.496,False,0.0
5,2010-09-24,78.53,2.624,0.0,0.0,0.0,0.0,0.0,212.1519404,6.496,False,0.0
5,2010-10-01,71.1,2.603,0.0,0.0,0.0,0.0,0.0,212.2269463,6.768,False,0.0
5,2010-10-08,64.99,2.633,0.0,0.0,0.0,0.0,0.0,212.3019522,6.768,False,0.0
5,2010-10-15,68.11,2.72,0.0,0.0,0.0,0.0,0.0,212.3691867,6.768,False,0.0
5,2010-10-22,70.96,2.725,0.0,0.0,0.0,0.0,0.0,212.4169928,6.768,False,0.0
5,2010-10-29,70.58,2.716,0.0,0.0,0.0,0.0,0.0,212.464799,6.768,False,0.0
5,2010-11-05,58.88,2.689,0.0,0.0,0.0,0.0,0.0,212.5126051,6.768,False,0.0
5,2010-11-12,62.37,2.728,0.0,0.0,0.0,0.0,0.0,212.5604113,6.768,False,0.0
5,2010-11-19,52.52,2.771,0.0,0.0,0.0,0.0,0.0,212.445487,6.768,False,0.0
5,2010-11-26,66.15,2.735,0.0,0.0,0.0,0.0,0.0,212.303441,6.768,True,0.0
5,2010-12-03,51.31,2.708,0.0,0.0,0.0,0.0,0.0,212.1613951,6.768,False,0.0
5,2010-12-10,48.27,2.843,0.0,0.0,0.0,0.0,0.0,212.0193491,6.768,False,0.0
5,2010-12-17,51.61,2.869,0.0,0.0,0.0,0.0,0.0,211.9580815,6.768,False,0.0
5,2010-12-24,55.01,2.886,0.0,0.0,0.0,0.0,0.0,211.9573978,6.768,False,0.0
5,2010-12-31,49.79,2.943,0.0,0.0,0.0,0.0,0.0,211.9567142,6.768,True,0.0
5,2011-01-07,48.3,2.976,0.0,0.0,0.0,0.0,0.0,211.9560305,6.634,False,0.0
5,2011-01-14,37.74,2.983,0.0,0.0,0.0,0.0,0.0,212.008514,6.634,False,0.0
5,2011-01-21,45.41,3.016,0.0,0.0,0.0,0.0,0.0,212.3800012,6.634,False,0.0
5,2011-01-28,44.5,3.01,0.0,0.0,0.0,0.0,0.0,212.7514884,6.634,False,0.0
5,2011-02-04,41.67,2.989,0.0,0.0,0.0,0.0,0.0,213.1229755,6.634,False,0.0
5,2011-02-11,38.25,3.022,0.0,0.0,0.0,0.0,0.0,213.4944627,6.634,True,0.0
5,2011-02-18,58.83,3.045,0.0,0.0,0.0,0.0,0.0,213.8068304,6.634,False,0.0
5,2011-02-25,63.35,3.065,0.0,0.0,0.0,0.0,0.0,214.0955503,6.634,False,0.0
5,2011-03-04,60.35,3.288,0.0,0.0,0.0,0.0,0.0,214.3842702,6.634,False,0.0
5,2011-03-11,55.74,3.459,0.0,0.0,0.0,0.0,0.0,214.6729901,6.634,False,0.0
5,2011-03-18,64.31,3.488,0.0,0.0,0.0,0.0,0.0,214.9257339,6.634,False,0.0
5,2011-03-25,70.71,3.473,0.0,0.0,0.0,0.0,0.0,215.1640872,6.634,False,0.0
5,2011-04-01,61.5,3.524,0.0,0.0,0.0,0.0,0.0,215.4024406,6.489,False,0.0
5,2011-04-08,69.64,3.622,0.0,0.0,0.0,0.0,0.0,215.6407939,6.489,False,0.0
5,2011-04-15,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489,False,0.0
5,2011-04-22,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489,False,0.0
5,2011-04-29,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489,False,0.0
5,2011-05-06,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489,False,0.0
5,2011-05-13,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489,False,0.0
5,2011-05-20,71.37,3.907,0.0,0.0,0.0,0.0,0.0,216.3023847,6.489,False,0.0
5,2011-05-27,80.14,3.786,0.0,0.0,0.0,0.0,0.0,216.0704083,6.489,False,0.0
5,2011-06-03,83.81,3.699,0.0,0.0,0.0,0.0,0.0,215.8384319,6.489,False,0.0
5,2011-06-10,83.61,3.648,0.0,0.0,0.0,0.0,0.0,215.6064555,6.489,False,0.0
5,2011-06-17,86.84,3.637,0.0,0.0,0.0,0.0,0.0,215.560463,6.489,False,0.0
5,2011-06-24,84.76,3.594,0.0,0.0,0.0,0.0,0.0,215.6539583,6.489,False,0.0
5,2011-07-01,85.81,3.524,0.0,0.0,0.0,0.0,0.0,215.7474537,6.529,False,0.0
5,2011-07-08,86.64,3.48,0.0,0.0,0.0,0.0,0.0,215.8409491,6.529,False,0.0
5,2011-07-15,88.64,3.575,0.0,0.0,0.0,0.0,0.0,215.9250696,6.529,False,0.0
5,2011-07-22,86.97,3.651,0.0,0.0,0.0,0.0,0.0,215.985753,6.529,False,0.0
5,2011-07-29,89.42,3.682,0.0,0.0,0.0,0.0,0.0,216.0464364,6.529,False,0.0
5,2011-08-05,91.07,3.684,0.0,0.0,0.0,0.0,0.0,216.1071198,6.529,False,0.0
5,2011-08-12,90.16,3.638,0.0,0.0,0.0,0.0,0.0,216.1678032,6.529,False,0.0
5,2011-08-19,89.35,3.554,0.0,0.0,0.0,0.0,0.0,216.2311855,6.529,False,0.0
5,2011-08-26,89.18,3.523,0.0,0.0,0.0,0.0,0.0,216.2950176,6.529,False,0.0
5,2011-09-02,90.38,3.533,0.0,0.0,0.0,0.0,0.0,216.3588498,6.529,False,0.0
5,2011-09-09,79.04,3.546,0.0,0.0,0.0,0.0,0.0,216.4226819,6.529,True,0.0
5,2011-09-16,83.55,3.526,0.0,0.0,0.0,0.0,0.0,216.6033083,6.529,False,0.0
5,2011-09-23,78.01,3.467,0.0,0.0,0.0,0.0,0.0,216.9396605,6.529,False,0.0
5,2011-09-30,81.16,3.355,0.0,0.0,0.0,0.0,0.0,217.2760127,6.529,False,0.0
5,2011-10-07,71.64,3.285,0.0,0.0,0.0,0.0,0.0,217.6123648,6.3,False,0.0
5,2011-10-14,72.36,3.274,0.0,0.0,0.0,0.0,0.0,217.9237458,6.3,False,0.0
5,2011-10-21,66.9,3.353,0.0,0.0,0.0,0.0,0.0,218.0852999,6.3,False,0.0
5,2011-10-28,69.27,3.372,0.0,0.0,0.0,0.0,0.0,218.2468539,6.3,False,0.0
5,2011-11-04,56.71,3.332,0.0,0.0,0.0,0.0,0.0,218.408408,6.3,False,0.0
5,2011-11-11,60.71,3.297,2971.48,1943.2,60.03,757.33,1040.96,218.5699621,6.3,False,6773.0
5,2011-11-18,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,218.793912,6.3,False,5826.91
5,2011-11-25,61.93,3.236,107.42,7.0,29333.06,8.0,826.06,219.0428204,6.3,True,30281.54
5,2011-12-02,51.14,3.172,2359.44,4.0,658.01,901.67,24751.93,219.2917287,6.3,False,28675.05
5,2011-12-09,44.12,3.158,2546.5,0.0,83.07,523.27,3118.64,219.540637,6.3,False,6271.48
5,2011-12-16,54.42,3.159,802.42,0.0,78.77,319.84,1940.54,219.7596266,6.3,False,3141.5699999999997
5,2011-12-23,50.33,3.112,225.21,0.15,427.57,0.0,1443.04,219.9387246,6.3,False,2095.9700000000003
5,2011-12-30,45.62,3.129,1938.28,17079.76,72.93,162.33,1211.95,220.1178226,6.3,True,20465.25
5,2012-01-06,50.21,3.157,4602.39,6733.6,35.03,621.64,3507.24,220.2969205,5.943,False,15499.900000000001
5,2012-01-13,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.4760185,5.943,False,8921.26
5,2012-01-20,54.65,3.268,761.25,2100.24,0.0,132.63,1276.75,220.5694104,5.943,False,4270.87
5,2012-01-27,54.63,3.29,573.64,969.68,0.0,12.0,861.28,220.6628023,5.943,False,2416.6
5,2012-02-03,57.35,3.36,23811.41,1349.62,23.82,14928.42,3186.52,220.7561941,5.943,False,43299.78999999999
5,2012-02-10,48.57,3.409,4239.28,2725.8,1.53,3682.89,3234.79,220.849586,5.943,True,13884.29
5,2012-02-17,48.25,3.51,5548.48,1958.52,1.76,2662.84,2820.38,221.0106341,5.943,False,12991.98
5,2012-02-24,57.75,3.555,2220.32,1407.4,0.0,145.46,2657.52,221.2224243,5.943,False,6430.700000000001
5,2012-03-02,60.66,3.63,6172.7,123.32,1.0,3063.26,1213.59,221.4342146,5.943,False,10573.869999999999
5,2012-03-09,57.69,3.669,1842.42,51.27,2.0,109.67,5043.45,221.6460048,5.943,False,7048.8099999999995
5,2012-03-16,63.55,3.734,1879.87,30.7,2.24,585.12,1765.08,221.7989713,5.943,False,4263.01
5,2012-03-23,64.44,3.787,694.24,32.75,5.59,210.09,775.7,221.8735063,5.943,False,1718.3700000000001
5,2012-03-30,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943,False,7238.65
5,2012-04-06,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801,False,8934.82
5,2012-04-13,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801,False,4169.24
5,2012-04-20,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801,False,3173.76
5,2012-04-27,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801,False,3764.51
5,2012-05-04,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801,False,10477.71
5,2012-05-11,73.45,3.688,4668.2,0.0,42.75,709.19,1740.42,222.3135926,5.801,False,7160.5599999999995
5,2012-05-18,70.45,3.63,2639.05,0.0,65.34,243.73,2119.63,222.330443,5.801,False,5067.75
5,2012-05-25,78.23,3.561,3784.86,0.0,431.99,225.2,2239.68,222.3323853,5.801,False,6681.73
5,2012-06-01,79.72,3.501,2840.78,0.0,41.58,393.41,2114.0,222.3343277,5.801,False,5389.77
5,2012-06-08,81.02,3.452,4488.47,0.0,0.24,231.16,1246.89,222.33627,5.801,False,5966.76
5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,False,4310.74
5,2012-06-22,80.57,3.346,2046.93,8.8,0.0,677.36,2762.83,222.3900046,5.801,False,5495.92
5,2012-06-29,87.08,3.286,1053.25,12.75,0.0,113.8,1300.11,222.4307191,5.801,False,2479.91
5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,False,6330.42
5,2012-07-13,80.78,3.256,1471.06,1.0,12.0,889.18,798.44,222.5121481,5.603,False,3171.68
5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,False,2310.75
5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,False,7961.6900000000005
5,2012-08-03,86.91,3.417,7365.26,14.48,0.7,3640.7,2517.31,222.5385111,5.603,False,13538.449999999999
5,2012-08-10,86.96,3.494,3261.56,15.0,0.5,1687.13,2102.31,222.5472987,5.603,False,7066.5
5,2012-08-17,87.52,3.571,1649.56,0.0,2.31,1955.75,1205.23,222.6276753,5.603,False,4812.85
5,2012-08-24,79.45,3.62,1985.37,68.0,4.54,627.6,1355.17,222.7617437,5.603,False,4040.68
5,2012-08-31,84.25,3.638,5211.69,49.0,13.0,2799.14,2740.48,222.8958121,5.603,False,10813.31
5,2012-09-07,86.3,3.73,2797.26,1.9,9.61,968.75,2069.3,223.0298805,5.603,True,5846.820000000001
5,2012-09-14,76.65,3.717,2027.18,4.0,4.55,1354.97,3535.01,223.1734167,5.603,False,6925.71
5,2012-09-21,71.09,3.721,3033.26,5.73,1.1,83.82,4579.05,223.3737593,5.603,False,7702.960000000001
5,2012-09-28,78.33,3.666,1279.39,0.0,0.55,425.98,1492.6,223.5741019,5.603,False,3198.52
5,2012-10-05,71.17,3.617,2048.94,0.0,6.02,1121.58,2070.87,223.7744444,5.422,False,5247.41
5,2012-10-12,66.24,3.601,1355.87,0.0,4.0,453.98,3562.36,223.974787,5.422,False,5376.21
5,2012-10-19,69.17,3.594,908.91,0.0,0.0,0.0,709.95,224.0192873,5.422,False,1618.8600000000001
5,2012-10-26,71.7,3.506,1547.61,1.74,0.0,133.31,598.74,224.0378139,5.422,False,2281.3999999999996
5,2012-11-02,57.83,3.386,3526.61,1163.63,2.31,514.05,1555.5,224.0563405,5.422,False,6762.1
5,2012-11-09,64.61,3.314,2548.02,2037.54,1.95,303.93,1595.16,224.0748671,5.422,False,6486.599999999999
5,2012-11-16,56.89,3.252,1631.01,0.0,15.46,326.59,2310.83,224.1066241,5.422,False,4283.889999999999
5,2012-11-23,59.07,3.211,310.95,0.0,43319.43,46.61,372.22,224.1560216,5.422,True,44049.21
5,2012-11-30,56.2,3.207,2077.6,0.0,2752.82,8.82,3349.59,224.2054191,5.422,False,8188.83
5,2012-12-07,66.13,3.198,2472.7,0.0,68.0,105.14,2359.84,224.2548167,5.422,False,5005.68
5,2012-12-14,52.44,3.168,4007.5,0.0,0.49,4.97,1108.47,224.314405,5.422,False,5121.429999999999
5,2012-12-21,58.63,3.098,1344.9,0.0,15.0,0.0,911.84,224.4351383,5.422,False,2271.7400000000002
5,2012-12-28,47.47,3.108,6052.63,13017.25,60.81,72.8,3503.26,224.5558716,5.422,True,22706.75
5,2013-01-04,41.77,3.161,878.13,10409.38,0.0,0.0,1390.98,224.6766048,5.494,False,12678.489999999998
5,2013-01-11,49.5,3.243,2372.65,4414.85,1.04,37.36,1191.29,224.7973381,5.494,False,8017.19
5,2013-01-18,45.08,3.237,2752.63,1329.85,1.14,600.58,1769.01,224.8311254,5.494,False,6453.21
5,2013-01-25,57.05,3.227,1156.2,355.57,0.0,54.2,808.87,224.8301344,5.494,False,2374.84
5,2013-02-01,58.99,3.244,4697.68,637.17,30.0,5803.02,970.8,224.8291434,5.494,False,12138.67
5,2013-02-08,59.05,3.417,21533.52,271.06,80.55,10897.89,4109.09,224.8281523,5.494,True,36892.11
5,2013-02-15,53.09,3.475,3763.73,742.56,0.0,1112.05,4380.83,224.86875,5.494,False,9999.17
5,2013-02-22,54.1,3.597,3229.38,166.06,0.0,7.38,1731.25,225.0133194,5.494,False,5134.07
5,2013-03-01,49.47,3.711,3090.32,25.23,0.0,18.75,4117.85,225.1578889,5.494,False,7252.150000000001
5,2013-03-08,53.16,3.658,6476.98,41.8,2.0,1334.42,3081.47,225.3024583,5.494,False,10936.67
5,2013-03-15,58.01,3.622,2889.92,0.0,1.0,412.01,1122.0,225.4297742,5.494,False,4424.93
5,2013-03-22,65.96,3.611,2722.96,0.0,239.0,282.76,1476.38,225.5139561,5.494,False,4721.1
5,2013-03-29,53.25,3.606,3189.78,0.0,167.64,23.38,1637.87,225.598138,5.494,False,5018.67
5,2013-04-05,61.88,3.583,9023.29,927.32,170.24,405.3,0.0,225.6823199,5.278,False,10526.15
5,2013-04-12,62.36,3.529,1352.02,376.67,7.6,184.54,1703.57,225.7665018,5.278,False,3624.3999999999996
5,2013-04-19,67.43,3.451,884.75,0.0,34.2,21.11,895.18,225.7665018,5.278,False,1835.24
5,2013-04-26,60.44,3.417,222.75,0.0,28.0,12.41,524.75,225.7665018,5.278,False,787.9100000000001
5,2013-05-03,67.55,3.386,2933.78,5.0,25.5,773.23,1252.0,172.46080918276135,7.8268210387902695,False,4989.51
5,2013-05-10,65.52,3.392,1023.4,192.0,11.5,107.83,2743.05,172.46080918276135,7.8268210387902695,False,4077.78
5,2013-05-17,71.38,3.454,3993.06,111.0,0.0,290.94,2145.91,172.46080918276135,7.8268210387902695,False,6540.909999999999
5,2013-05-24,77.84,3.494,1717.87,55.0,365.88,517.77,1281.43,172.46080918276135,7.8268210387902695,False,3937.95
5,2013-05-31,78.26,3.466,2062.59,48.0,144.73,0.0,796.61,172.46080918276135,7.8268210387902695,False,3051.9300000000003
5,2013-06-07,78.4,3.439,4459.39,34.03,46.17,2003.25,1993.02,172.46080918276135,7.8268210387902695,False,8535.86
5,2013-06-14,80.76,3.431,623.45,25.93,111.81,596.15,951.43,172.46080918276135,7.8268210387902695,False,2308.77
5,2013-06-21,83.85,3.479,1522.62,23.42,69.96,411.46,2674.62,172.46080918276135,7.8268210387902695,False,4702.08
5,2013-06-28,86.09,3.495,1440.24,94.84,1.5,428.8,1431.38,172.46080918276135,7.8268210387902695,False,3396.76
5,2013-07-05,82.06,3.422,2254.18,203.04,469.36,1970.46,616.95,172.46080918276135,7.8268210387902695,False,5513.99
5,2013-07-12,85.75,3.4,1621.68,62.35,15.8,561.83,1684.25,172.46080918276135,7.8268210387902695,False,3945.91
5,2013-07-19,79.73,3.556,744.92,64.71,13.25,188.4,2151.64,172.46080918276135,7.8268210387902695,False,3162.92
5,2013-07-26,84.16,3.62,131.42,35.39,0.09,0.0,948.51,172.46080918276135,7.8268210387902695,False,1115.41
6,2010-02-05,40.43,2.572,0.0,0.0,0.0,0.0,0.0,212.6223518,7.259,False,0.0
6,2010-02-12,40.57,2.548,0.0,0.0,0.0,0.0,0.0,212.7700425,7.259,True,0.0
6,2010-02-19,43.58,2.514,0.0,0.0,0.0,0.0,0.0,212.8161546,7.259,False,0.0
6,2010-02-26,47.1,2.561,0.0,0.0,0.0,0.0,0.0,212.845337,7.259,False,0.0
6,2010-03-05,49.63,2.625,0.0,0.0,0.0,0.0,0.0,212.8745193,7.259,False,0.0
6,2010-03-12,58.82,2.667,0.0,0.0,0.0,0.0,0.0,212.9037017,7.259,False,0.0
6,2010-03-19,56.55,2.72,0.0,0.0,0.0,0.0,0.0,212.7351935,7.259,False,0.0
6,2010-03-26,53.74,2.732,0.0,0.0,0.0,0.0,0.0,212.533737,7.259,False,0.0
6,2010-04-02,64.94,2.719,0.0,0.0,0.0,0.0,0.0,212.3322805,7.092,False,0.0
6,2010-04-09,66.15,2.77,0.0,0.0,0.0,0.0,0.0,212.1308239,7.092,False,0.0
6,2010-04-16,65.68,2.808,0.0,0.0,0.0,0.0,0.0,211.9942765,7.092,False,0.0
6,2010-04-23,64.11,2.795,0.0,0.0,0.0,0.0,0.0,211.9442745,7.092,False,0.0
6,2010-04-30,68.91,2.78,0.0,0.0,0.0,0.0,0.0,211.8942725,7.092,False,0.0
6,2010-05-07,73.68,2.835,0.0,0.0,0.0,0.0,0.0,211.8442706,7.092,False,0.0
6,2010-05-14,74.95,2.854,0.0,0.0,0.0,0.0,0.0,211.8421769,7.092,False,0.0
6,2010-05-21,74.8,2.826,0.0,0.0,0.0,0.0,0.0,212.1275324,7.092,False,0.0
6,2010-05-28,78.89,2.759,0.0,0.0,0.0,0.0,0.0,212.412888,7.092,False,0.0
6,2010-06-04,79.44,2.705,0.0,0.0,0.0,0.0,0.0,212.6982436,7.092,False,0.0
6,2010-06-11,81.81,2.668,0.0,0.0,0.0,0.0,0.0,212.9835992,7.092,False,0.0
6,2010-06-18,83.89,2.637,0.0,0.0,0.0,0.0,0.0,212.9813843,7.092,False,0.0
6,2010-06-25,84.2,2.653,0.0,0.0,0.0,0.0,0.0,212.8641412,7.092,False,0.0
6,2010-07-02,80.34,2.669,0.0,0.0,0.0,0.0,0.0,212.746898,6.973,False,0.0
6,2010-07-09,80.93,2.642,0.0,0.0,0.0,0.0,0.0,212.6296549,6.973,False,0.0
6,2010-07-16,83.75,2.623,0.0,0.0,0.0,0.0,0.0,212.6212163,6.973,False,0.0
6,2010-07-23,83.9,2.608,0.0,0.0,0.0,0.0,0.0,212.7578505,6.973,False,0.0
6,2010-07-30,81.37,2.64,0.0,0.0,0.0,0.0,0.0,212.8944846,6.973,False,0.0
6,2010-08-06,86.61,2.627,0.0,0.0,0.0,0.0,0.0,213.0311188,6.973,False,0.0
6,2010-08-13,86.83,2.692,0.0,0.0,0.0,0.0,0.0,213.1677529,6.973,False,0.0
6,2010-08-20,87.36,2.664,0.0,0.0,0.0,0.0,0.0,213.1291427,6.973,False,0.0
